uke2_1_neu,uke2_2_neu,uke2_3_neu,recoded_uke2_4_neu,uke2_5_neu,recoded_uke2_6_neu,uke2_7_neu,recoded_uke2_8_neu,uke2_9_neu,age_group,q1,educ_rec,Parties,weight
NA,3,NA,3,3,1,NA,1,NA,3,1,2,5,1.4025164686016949
3,4,3,4,4,1,4,1,4,2,2,3,3,0.9457086725167283
2,4,1,2,3,2,4,3,2,1,1,3,5,0.819977838215615
4,4,4,4,4,4,4,2,4,3,2,3,2,1.0700418563966165
4,4,4,3,4,3,4,2,4,6,2,1,2,1.9500694832919336
4,4,4,1,4,1,4,2,4,5,1,1,1,0.7101301884888007
3,3,3,4,3,3,3,2,3,4,1,2,5,1.4477506003627816
4,4,3,4,4,1,4,NA,4,6,2,2,3,0.9183698392744862
3,3,3,4,4,3,4,1,3,6,2,2,2,0.7744466186812554
3,3,2,3,4,2,4,3,3,4,2,3,NA,0.7791168950589467
4,NA,4,4,4,2,4,NA,NA,4,1,1,NA,1.0584804462137896
3,3,3,4,3,1,3,2,3,4,2,1,NA,0.5940122463860978
4,4,4,4,4,3,4,3,4,4,1,3,3,1.023600511826167
3,4,2,3,4,3,4,2,4,1,2,3,3,1.161574610075826
3,3,3,3,3,1,4,1,3,5,1,2,NA,1.0073296054539458
4,4,4,1,4,1,4,1,4,3,1,1,NA,0.9959488247271179
1,NA,NA,NA,1,NA,NA,1,NA,1,2,2,NA,1.0525496187876888
4,4,3,4,4,2,3,2,3,4,2,2,1,1.3343272812521816
1,3,3,4,4,1,4,4,2,2,2,2,NA,0.8811422466406277
3,3,3,3,3,2,3,2,3,4,1,1,2,1.2573539561820217
3,2,2,NA,2,NA,2,NA,2,1,1,2,NA,1.4456836636897075
4,4,3,4,4,3,4,3,3,2,1,3,3,1.0306108648378383
1,1,2,3,3,2,3,1,4,1,2,3,2,0.7122227559293007
4,4,3,4,4,4,4,2,4,5,1,1,2,0.806699022715878
4,4,3,4,4,3,4,1,4,6,2,2,2,0.7744466186812554
1,2,1,NA,2,1,1,1,1,3,1,2,4,1.369626805133231
3,4,3,3,3,2,3,3,3,4,1,3,2,0.8247013730171993
4,4,3,4,4,2,4,2,4,5,2,1,NA,0.7022416171185052
2,3,1,NA,3,2,1,1,NA,5,1,1,NA,0.7360405871228656
1,1,1,4,1,1,4,1,1,4,2,2,NA,0.8669615367292668
4,4,4,4,4,3,4,4,4,6,2,3,1,1.3456023374281714
3,4,4,4,4,1,4,2,4,4,2,1,2,0.614022618642192
3,3,3,2,3,2,3,2,3,2,1,3,NA,0.7690532070484684
3,4,3,4,4,1,3,3,4,4,1,2,1,0.6374141304991037
3,4,3,4,4,3,4,3,4,4,1,3,3,1.2034915436295792
4,4,4,4,2,4,4,3,4,2,2,2,1,0.9375768107081576
3,3,NA,4,3,3,4,2,NA,4,2,3,3,1.2581415857889344
2,3,4,3,2,1,4,3,3,4,2,3,1,0.8575904114878138
2,4,1,3,2,NA,3,1,1,4,1,3,4,1.3102408864023891
4,4,4,4,4,1,4,1,4,5,2,1,3,0.9655148835621881
2,3,3,3,2,2,3,1,3,4,2,3,5,0.9211384093607563
2,3,3,3,2,1,3,2,3,1,1,2,2,0.9891344544819383
NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,3,2,0.9965723997000697
3,3,2,4,4,3,4,NA,4,2,2,3,3,0.7532697631467695
3,4,3,4,2,1,4,3,3,1,1,3,3,1.019930867914767
4,4,4,4,4,1,4,NA,4,6,2,1,2,0.7516984268043841
2,3,2,2,NA,1,2,1,NA,4,1,1,2,0.9742288500225073
4,4,4,4,4,3,4,4,3,4,1,3,4,1.1741912376096555
4,4,4,4,4,3,4,3,4,2,1,3,5,0.7726667607900023
3,4,3,4,3,2,4,3,4,4,1,3,1,0.9448848103164873
2,NA,2,3,3,1,3,1,1,1,2,2,3,0.925479880247971
3,3,3,3,3,3,3,NA,3,6,2,2,5,0.7451836923138424
2,4,3,3,4,1,4,2,3,4,2,2,4,0.9573356540129154
2,4,1,4,1,1,4,1,1,4,2,2,5,0.5982786859433524
4,3,4,2,4,2,3,1,4,2,1,3,5,1.0570833689068508
1,1,3,4,1,2,2,1,2,3,1,1,6,0.6887082237176141
3,3,3,3,4,2,3,2,4,4,2,3,3,0.9081781403232765
1,NA,2,NA,NA,1,2,1,NA,2,1,3,1,1.1839241646571945
2,3,2,4,3,3,3,1,3,1,2,3,5,1.2205330002806676
NA,4,NA,4,3,1,4,2,3,4,1,3,2,1.0148851984421934
4,4,4,3,4,4,4,2,4,1,1,3,NA,1.0981350777444712
3,4,3,4,4,4,4,3,3,1,1,1,1,1.233147316392647
4,4,3,4,4,4,4,4,4,4,2,3,3,0.7638319485587789
3,3,2,2,3,2,3,2,NA,2,2,2,1,1.1023497449970825
3,4,3,4,4,2,4,2,3,5,1,1,3,0.5865087966463737
3,3,3,4,3,2,3,2,3,5,1,1,1,0.8349308806007019
4,4,3,4,4,2,4,2,4,2,2,2,3,0.8161644779128424
4,4,3,4,4,4,4,4,4,2,2,3,6,0.6939019691307412
2,3,1,2,2,1,3,2,1,3,1,2,4,1.164902824756962
2,3,2,3,3,1,3,1,1,1,2,3,5,1.014240182686265
2,3,2,NA,4,3,4,1,1,2,1,3,3,1.094622045442396
2,4,2,3,4,3,4,1,2,3,2,1,4,0.6563293193874488
4,3,3,2,2,2,3,2,4,2,1,3,5,1.0570833689068508
4,4,4,2,4,2,4,NA,4,2,1,3,NA,1.0512342911834645
4,3,4,4,2,2,3,3,3,2,1,3,2,0.9540093030845556
2,4,3,3,2,3,4,NA,NA,1,1,1,NA,1.0949406928003427
3,NA,NA,NA,NA,NA,NA,4,NA,6,2,1,1,0.7934185824826979
4,3,3,4,4,2,3,2,4,4,1,2,1,1.129799445173749
3,3,3,3,3,2,3,2,3,6,2,1,2,1.912186962937283
4,4,4,1,4,1,4,1,4,2,1,3,2,1.3101943240459173
3,4,4,4,4,2,4,NA,NA,1,2,3,5,1.344929864931805
1,NA,1,4,2,2,4,1,1,1,1,3,NA,1.280334065048715
2,3,3,1,3,1,3,NA,3,4,1,2,NA,1.187199370204755
1,2,1,NA,1,1,2,1,1,4,1,2,1,1.129799445173749
1,1,1,NA,1,1,1,1,1,5,2,1,NA,1.03056089057808
1,2,1,2,1,1,2,1,2,2,1,1,2,1.0492976260721587
1,2,1,2,3,1,3,1,2,2,2,3,NA,1.0223928652143488
4,4,3,4,3,3,4,3,4,5,1,3,6,0.7068855284377656
1,1,1,4,1,1,1,1,1,1,1,3,NA,1.4276335974358476
4,4,3,4,4,1,4,1,4,4,1,3,3,0.8323159395998396
4,3,4,NA,4,2,4,2,4,4,1,2,6,1.3936339565375702
3,3,4,2,3,1,4,1,3,1,1,3,3,1.276398056464258
4,4,4,3,3,1,3,2,3,4,2,2,3,0.6680974737573812
1,1,1,2,1,1,1,1,2,5,1,1,NA,1.0629474016479876
4,4,3,3,4,2,4,2,4,2,1,3,6,1.0804246867875795
3,3,3,3,3,2,3,2,3,5,1,1,NA,0.6673860771148334
4,4,4,4,4,3,4,2,4,1,2,3,1,1.5302694979960667
2,3,2,3,NA,3,3,1,NA,5,1,NA,NA,0.8075984470201522
3,4,3,4,4,2,4,2,4,1,1,1,NA,1.0492347573494238
1,4,1,3,1,1,4,2,3,1,1,3,NA,1.3011370627694991
3,3,2,2,3,2,3,2,4,2,1,3,NA,0.9357112507743869
2,3,1,1,1,1,NA,1,1,4,1,2,5,1.2030537749150902
3,4,3,2,3,2,3,2,3,2,1,3,NA,0.7690532070484684
2,3,4,2,4,1,3,3,3,3,1,2,NA,1.3607905924023067
3,4,4,4,3,3,4,1,3,3,1,2,4,1.4578240038262726
1,NA,1,1,1,1,NA,1,1,6,2,1,4,1.1099430329195645
1,2,1,4,2,1,2,1,1,3,1,1,4,1.4190943276693029
3,4,3,4,3,3,4,2,NA,4,2,1,2,0.8268900007160921
3,4,3,2,3,2,3,2,3,2,1,2,6,1.1508495070937266
NA,NA,2,3,3,2,3,1,NA,5,1,1,NA,0.8239588331906565
2,3,1,4,3,1,3,1,2,2,2,3,1,1.0516166847096426
2,3,2,3,3,2,3,1,3,4,1,1,NA,1.1036386834294054
3,2,3,4,2,4,2,2,2,1,2,3,NA,1.1156723428976152
3,3,4,NA,3,2,3,NA,NA,3,1,2,2,1.1018207617515017
4,4,4,4,4,1,4,2,4,5,2,1,1,1.1300593234521774
3,4,3,2,2,2,4,2,4,2,1,3,NA,0.8484323716543763
2,3,3,4,3,3,3,NA,NA,2,1,2,1,1.3991158430661894
4,4,4,4,4,1,3,1,4,3,1,2,NA,0.9937767908965891
4,4,3,4,4,1,4,NA,4,4,2,1,2,0.9643497684348743
3,4,3,4,4,2,4,1,4,1,2,3,NA,1.2371672614395492
4,4,4,4,4,3,4,4,4,1,2,3,3,0.8384721410856938
NA,3,2,4,3,2,3,2,3,4,2,1,2,0.9722104589399378
3,3,3,4,3,1,3,2,3,6,2,1,1,1.044284104038363
3,4,3,2,4,3,4,2,3,5,2,1,1,1.044284104038363
4,3,4,3,2,2,4,2,3,1,1,3,1,1.5096442698382972
3,4,3,2,4,2,3,2,3,2,1,3,NA,0.7690532070484684
3,3,3,2,3,2,3,2,3,2,1,3,NA,0.9309169599302562
3,3,3,2,3,2,3,2,3,2,1,3,5,1.0096492908240344
3,3,3,2,3,2,3,2,3,2,2,3,5,1.0201705830222572
3,4,4,4,3,2,4,1,4,1,2,3,2,1.6934787466860906
4,4,3,1,3,2,3,1,4,1,1,1,3,1.1401323480819094
3,4,3,3,4,3,4,2,4,5,2,1,5,1.3074193219456711
2,3,3,2,3,1,3,1,3,1,1,3,2,1.5733292125250828
3,3,NA,3,3,1,4,NA,3,1,1,3,NA,1.1006351245176438
4,4,4,4,4,3,4,2,4,2,2,3,1,1.1425821660229891
3,3,3,2,3,2,3,2,3,2,2,3,5,1.0201705830222572
NA,3,3,3,3,4,3,1,4,4,2,NA,NA,0.6685998585844487
NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2,NA,1.594402234485057
3,4,4,1,4,2,3,1,3,1,1,3,5,1.1042451118961094
4,2,4,3,4,1,4,1,4,5,2,1,1,1.498737964702682
4,4,4,4,4,2,4,3,4,1,2,3,NA,1.5073257249626157
1,3,2,3,3,1,3,1,2,5,2,1,6,0.7936787352233395
3,3,3,2,3,2,3,2,3,2,2,3,5,1.0201705830222572
3,2,1,1,2,1,2,1,2,3,1,1,NA,1.0659460947363504
3,3,3,2,3,1,4,2,3,1,2,3,3,0.8384721410856938
4,2,3,3,2,2,2,2,1,2,1,2,1,1.7036223894864104
3,3,3,2,3,2,3,2,3,3,1,1,4,1.4190943276693029
3,3,3,NA,3,2,3,NA,3,5,1,1,NA,0.6305414042800263
4,3,3,4,4,3,4,2,3,6,2,1,2,1.133210951379589
NA,3,2,3,4,3,4,1,3,5,1,2,1,0.6234561737172684
1,1,1,NA,1,1,1,1,1,6,2,1,NA,0.9958656254577519
3,3,3,NA,3,NA,3,NA,3,5,1,NA,NA,0.7471037100504819
3,4,4,3,4,2,4,2,4,1,1,3,3,1.076591537847275
2,NA,1,NA,1,1,3,1,2,5,2,1,2,1.3323652942500412
2,3,2,4,3,1,3,1,3,5,2,1,1,1.498737964702682
3,4,3,4,4,3,3,3,3,4,2,2,1,0.7674834125218012
4,4,3,4,4,3,4,NA,4,6,2,1,1,1.1300593234521774
2,3,2,3,3,3,4,2,2,3,2,2,1,1.296131065004149
3,4,3,3,4,1,3,1,4,3,2,1,2,1.1651722533925044
3,4,4,4,4,3,4,3,3,5,2,1,1,1.044284104038363
3,3,3,4,4,3,4,1,2,2,1,2,NA,1.0367217411877487
3,3,2,3,3,3,3,3,3,1,2,3,3,1.2337199412459285
3,3,3,3,3,2,3,1,3,2,1,2,NA,1.0460821631364547
2,2,2,NA,2,1,2,2,2,6,1,1,NA,0.9638005145045594
3,2,NA,1,3,1,2,3,2,1,2,3,2,1.9910964555078758
3,NA,3,4,4,1,4,3,2,1,2,2,NA,1.1220972709274493
NA,NA,3,NA,3,1,NA,NA,NA,2,1,2,NA,1.3552473643255316
3,4,2,3,3,2,3,1,1,1,2,3,NA,1.2820192977071456
2,2,3,4,3,4,1,2,2,1,2,2,1,1.1541710159793286
3,4,4,4,2,NA,4,NA,4,1,2,3,NA,1.1848187357038011
4,3,4,3,2,2,4,4,1,1,2,3,NA,1.0168173667657046
3,3,3,4,3,1,4,1,3,4,2,1,1,1.0723657944916019
3,2,4,1,1,2,4,2,4,6,2,1,2,1.658584251597024
3,1,2,4,2,1,3,1,1,2,2,2,NA,0.876352627728011
2,3,3,2,4,2,3,1,4,2,1,2,1,1.009610245337073
3,3,3,2,3,2,3,2,3,4,1,1,1,1.2029495138865245
3,4,4,4,4,1,4,2,3,3,2,1,NA,1.0147908027544414
3,4,3,2,3,2,4,2,3,2,1,2,3,1.195005632739638
3,4,4,NA,4,1,4,2,3,1,1,3,2,2.2646016314187376
3,4,4,4,4,3,4,2,4,1,2,3,2,0.9588540528531986
4,4,3,4,3,2,3,NA,3,1,2,3,5,1.1353886893220377
4,4,4,3,4,3,3,NA,3,5,2,1,1,1.044284104038363
3,2,2,2,2,1,3,3,3,1,1,NA,1,1.233147316392647
4,4,NA,NA,NA,NA,4,NA,4,3,2,1,1,0.9132411868842951
3,4,3,4,4,1,4,1,4,4,2,1,NA,0.7861018694126708
3,4,2,4,4,2,4,1,4,6,2,NA,NA,0.9344348695217595
3,4,1,2,4,4,2,1,2,2,1,2,4,0.8768283287391248
1,1,1,4,1,4,1,1,1,5,1,1,1,1.0191662108557187
4,4,4,4,4,3,4,3,4,1,2,3,1,1.3015335667891166
4,4,3,4,4,4,4,3,4,1,2,3,1,0.9068768835383827
2,4,3,4,2,3,4,1,4,1,1,2,NA,1.308855834501516
3,4,3,4,4,2,4,2,4,4,2,2,2,0.7415321833425829
3,4,3,3,3,2,4,3,3,4,2,3,2,0.9533240639599888
3,4,4,1,4,2,1,4,3,2,1,2,NA,0.889719785125694
2,3,2,NA,2,1,3,1,NA,3,2,NA,1,0.9882528268008741
2,2,2,4,2,1,2,2,2,5,2,1,2,0.93909665813898
3,3,3,3,4,1,3,3,3,5,1,1,5,1.2759723059980352
1,1,1,NA,1,1,1,1,1,4,2,1,NA,0.7861018694126708
1,2,4,2,1,1,1,1,1,2,1,2,NA,1.1526727405088042
3,3,3,3,3,3,4,2,3,1,1,2,NA,1.2295911391521817
1,3,3,2,3,2,3,2,3,4,1,1,NA,1.1375998812140526
3,4,3,4,4,2,4,2,4,2,1,2,2,1.0392618754627094
2,NA,NA,NA,3,2,3,2,NA,2,1,2,1,1.3991158430661894
1,1,1,4,4,2,1,1,1,5,1,1,NA,0.8784022544653978
3,3,2,NA,1,2,3,NA,2,2,2,3,NA,1.4116345855401582
4,4,4,1,4,3,4,1,4,2,1,3,1,0.9329775071090721
3,4,3,3,4,1,4,1,3,4,1,1,5,1.2430587796690493
4,4,4,2,4,3,4,2,4,1,2,2,2,1.1573898891229581
2,3,1,3,NA,1,NA,2,1,1,2,2,NA,1.0158955218344672
4,4,3,3,4,1,4,2,3,6,2,1,NA,1.169479661604754
1,4,3,3,4,3,4,1,2,3,2,1,NA,0.9607898522721691
2,2,2,NA,NA,2,NA,2,NA,4,2,1,3,0.7353245516253284
2,3,2,3,1,1,2,2,1,4,2,1,2,0.9722104589399378
2,3,2,1,1,1,2,1,2,4,2,1,4,1.0452838323583207
2,3,3,3,1,2,2,3,4,3,1,NA,1,0.8627806446960689
2,3,1,2,3,1,3,2,2,5,1,1,NA,0.7962191135611351
1,1,1,1,1,1,1,1,1,4,2,1,NA,0.6685998585844487
1,NA,NA,NA,NA,NA,NA,1,NA,6,2,NA,NA,0.847009328253652
3,3,2,NA,3,2,3,2,NA,1,2,2,NA,1.12075294536644
2,3,3,3,4,1,4,NA,3,4,2,1,1,0.8085716067497093
3,2,4,4,4,3,3,2,3,1,1,2,NA,1.2295911391521817
1,4,1,3,2,1,4,1,3,3,1,1,NA,0.8227776167811215
2,4,3,4,3,4,4,2,4,4,1,1,NA,0.877033427316458
4,3,4,4,4,2,3,3,3,5,1,1,1,0.8349308806007019
3,4,4,4,3,3,4,2,4,4,1,1,1,1.5305323910828927
1,1,2,4,4,2,2,1,1,2,1,NA,NA,0.8484323716543763
1,3,3,4,3,1,3,1,3,4,1,1,NA,0.7993232294468198
4,4,3,4,4,1,2,2,3,6,2,1,1,1.498737964702682
3,4,2,4,4,3,4,2,3,1,1,2,5,1.4425413128669218
3,4,3,4,4,3,4,3,3,3,1,3,1,0.7737370431382823
NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,NA,5,0.6671465840068175
1,3,1,1,1,1,3,1,1,4,2,2,1,0.8977351052016574
1,4,1,NA,1,1,1,1,1,3,1,1,2,1.5798362670488757
2,3,4,4,3,1,4,1,3,5,2,1,NA,1.476266953064677
1,3,1,2,2,2,4,3,2,3,2,3,2,1.0106419441883887
2,3,1,3,3,1,3,1,1,1,2,2,NA,1.017114072562318
3,4,3,3,3,2,4,2,4,5,2,1,1,1.044284104038363
4,3,3,4,4,1,4,2,3,5,2,1,5,0.932403773608573
3,4,3,4,2,1,4,1,4,2,1,2,2,2.048401763451525
2,3,4,4,4,1,4,2,3,6,2,1,1,0.888190489616438
3,4,4,4,4,1,4,1,3,1,2,1,2,1.4657068644107965
4,3,3,4,4,1,4,1,3,2,1,2,1,1.3389927173177252
4,4,4,4,4,1,4,3,4,4,1,1,NA,0.7993232294468198
NA,NA,NA,NA,NA,NA,NA,1,4,1,2,1,NA,1.4030828032269496
2,3,1,4,1,2,4,2,2,2,1,2,4,1.3051772503815289
4,4,4,4,4,4,4,1,4,6,1,3,1,0.903130482157869
3,3,3,4,3,2,3,1,3,5,2,1,1,0.888190489616438
3,4,3,4,4,1,4,2,3,3,1,1,2,1.100791425530968
2,3,3,3,2,2,2,2,3,3,1,NA,2,1.294248250777988
3,3,2,4,3,2,3,2,2,1,2,2,1,1.066565639799374
2,2,1,2,2,2,2,1,1,3,1,1,NA,1.8557378028746727
1,3,1,3,2,2,3,1,2,3,1,1,4,1.2069762249854226
4,4,3,4,4,3,4,3,3,2,1,2,NA,1.5507077342075355
4,4,4,4,NA,2,4,4,4,1,1,1,NA,1.2973521616878445
2,3,2,4,2,1,2,2,3,5,2,1,1,1.044284104038363
4,4,3,3,3,2,3,2,4,4,1,1,1,1.2029495138865245
3,4,2,4,4,2,3,2,3,4,1,1,1,0.9854915579512378
4,3,3,NA,4,2,4,2,3,1,1,1,1,1.2885177976588749
4,4,NA,3,3,3,4,2,1,2,1,2,1,1.0969421441565852
3,3,3,3,3,1,3,2,3,2,1,2,NA,1.0769804091159747
3,4,3,3,4,2,4,1,4,6,1,1,2,1.086362839444376
3,3,3,4,4,1,4,2,3,4,2,1,NA,0.7125543342479704
3,3,3,1,4,1,4,2,3,5,2,1,1,1.274715186727689
2,2,2,1,2,1,2,1,2,3,2,1,NA,0.7407216113365436
3,3,2,4,2,2,4,4,4,6,2,1,3,1.0276892712913623
3,3,3,4,3,4,3,2,3,6,1,1,2,1.086362839444376
4,4,3,4,4,1,4,2,4,6,1,1,1,0.7101301884888007
2,3,3,2,2,3,2,1,3,1,1,3,2,1.368648604752782
1,1,2,NA,2,1,2,NA,1,1,2,2,NA,1.0471566848070717
3,4,3,4,4,1,4,2,4,6,2,1,1,1.044284104038363
3,4,3,4,3,1,4,1,4,6,1,1,NA,0.7471037100504819
1,2,1,1,1,1,1,1,1,1,2,2,4,1.49205870291364
4,NA,NA,NA,NA,2,4,NA,NA,1,2,1,1,1.0092792939492035
3,3,3,4,3,3,4,4,3,3,1,1,5,1.2700159466507166
4,4,2,4,4,3,4,1,4,1,2,2,1,1.5307160283615742
1,3,2,NA,3,1,3,1,NA,1,2,2,NA,1.017114072562318
1,1,1,2,1,1,2,1,2,4,1,1,1,1.0664376858170552
4,4,4,4,4,NA,4,1,4,4,2,1,2,0.9533240639599888
3,4,3,3,4,NA,4,NA,4,6,1,1,1,0.7101301884888007
3,2,3,2,3,4,1,3,3,1,2,3,1,1.066565639799374
2,4,3,4,3,3,3,4,3,1,2,3,1,1.4084386961826016
2,4,3,4,4,1,4,1,4,4,1,1,2,0.8862260998872642
NA,NA,NA,1,4,1,4,1,4,1,2,1,2,1.8037125323357668
3,3,3,4,4,1,3,1,3,2,1,2,3,0.8626040228507245
2,3,1,1,4,1,4,3,3,1,1,2,1,1.1687397287202579
3,3,1,NA,1,1,NA,2,2,1,2,2,1,0.9071415088653639
3,4,4,4,3,3,4,3,4,6,2,1,4,1.242523010704354
2,4,2,1,1,2,3,2,2,1,2,2,2,1.6184482085761833
1,1,1,NA,1,2,1,1,1,1,2,2,NA,0.9491849128326064
2,3,1,2,NA,1,3,1,2,1,2,1,NA,1.0830051638504095
NA,NA,NA,2,NA,1,NA,NA,NA,3,1,1,NA,0.9959488247271179
4,3,NA,4,2,1,NA,1,1,1,2,2,5,0.937387815515332
4,4,4,2,4,2,4,3,4,6,1,NA,NA,0.8736275293095979
2,3,3,2,3,1,3,3,2,1,2,NA,NA,1.1947894258265916
3,3,3,3,2,2,3,2,3,6,1,1,2,0.7508309249533025
2,3,3,4,3,2,4,NA,3,1,1,3,2,1.4911538407376503
2,3,3,2,NA,3,3,2,3,1,2,1,NA,1.1947894258265916
3,3,3,3,3,3,3,2,NA,3,1,1,NA,0.9662163892913409
2,3,3,4,4,1,3,1,3,4,2,1,NA,0.7861018694126708
1,3,3,3,1,1,3,2,3,6,2,1,1,1.044284104038363
4,4,4,4,4,2,4,2,4,4,1,1,1,0.9070326807124077
3,3,4,4,NA,3,3,2,3,5,2,3,1,1.1023569389962005
2,3,2,3,2,1,3,1,2,1,1,2,1,1.1687397287202579
3,4,4,3,4,3,4,2,4,1,1,3,2,1.4911538407376503
2,4,3,1,3,1,3,1,2,6,2,NA,2,1.133210951379589
3,3,3,3,3,1,3,2,2,6,2,1,2,1.9500694832919336
3,4,2,3,3,2,3,1,3,6,1,1,5,0.8627695090830029
3,3,3,3,3,2,3,3,3,6,2,1,1,1.044284104038363
3,4,4,3,4,3,4,2,4,1,1,1,NA,1.1034313815928198
2,1,4,3,1,3,NA,2,3,1,1,1,5,1.2742634504375425
2,3,1,4,1,1,4,1,3,3,1,1,NA,0.9673753506797195
3,3,3,3,3,2,3,2,3,4,1,NA,3,0.9698310039750367
2,3,4,3,1,2,2,3,NA,6,1,1,5,1.0453139730511212
3,3,4,4,3,1,4,2,2,6,1,1,6,1.288882375247399
1,3,2,3,3,1,3,2,3,4,2,2,3,0.6680974737573812
2,3,2,NA,2,2,2,2,2,1,1,2,NA,1.308855834501516
2,3,4,2,2,1,4,2,3,1,1,2,1,1.4870067204836384
3,4,3,4,3,2,4,NA,4,6,1,1,1,0.9035102827020519
1,2,NA,3,3,3,4,2,3,1,1,2,NA,1.1145508357719531
3,4,4,4,4,1,4,2,3,6,1,1,NA,0.8784022544653978
3,3,2,4,3,1,3,2,NA,6,2,1,NA,0.9344348695217595
3,3,1,2,3,2,3,2,3,6,1,1,NA,0.8736275293095979
3,3,3,2,3,2,3,1,4,3,2,3,2,0.9100981204900912
2,3,3,3,2,2,3,2,NA,4,1,1,1,0.8381859170169088
NA,4,3,4,4,2,4,2,4,2,2,3,5,1.4412064532758102
1,NA,2,NA,3,2,2,1,1,6,1,1,5,1.0453139730511212
4,4,4,4,4,4,4,1,4,6,1,1,1,0.7101301884888007
2,2,3,3,2,2,2,2,2,1,1,2,NA,1.2295911391521817
1,3,1,3,NA,1,4,1,NA,6,2,1,1,1.274715186727689
4,4,4,4,4,1,4,1,4,4,1,1,2,0.8862260998872642
4,4,4,4,4,3,4,2,3,6,1,1,3,0.9660647330661427
1,1,NA,2,2,2,NA,NA,4,4,1,1,NA,0.881826767072125
2,3,2,4,1,1,2,4,3,6,2,1,1,1.044284104038363
4,4,3,4,4,NA,4,NA,4,6,2,1,1,0.888190489616438
3,3,3,3,4,2,3,2,4,1,1,3,NA,1.2107069715421932
3,4,3,4,3,3,4,NA,3,6,2,3,3,0.9227613056792469
3,3,4,3,4,1,4,3,3,6,1,1,2,1.0652588927745803
4,3,2,NA,4,1,4,1,3,1,1,2,5,1.2077083569699874
2,2,4,3,3,3,4,1,2,1,1,1,1,1.5052528383793684
3,3,1,4,1,1,2,1,1,3,2,1,NA,0.8966223718466314
1,2,1,2,2,2,3,2,2,6,1,NA,NA,0.7471037100504819
4,4,4,4,3,3,4,2,3,6,2,1,2,1.133210951379589
4,3,4,2,4,4,2,2,1,1,1,2,NA,1.5862330177225925
4,4,3,3,4,1,4,3,4,4,1,1,NA,0.881826767072125
3,NA,2,3,4,1,3,2,3,6,2,NA,1,1.044284104038363
2,3,NA,1,2,NA,3,1,3,3,1,1,NA,0.9077020397962499
3,3,3,2,3,1,4,1,4,6,2,1,1,1.274715186727689
1,NA,NA,NA,NA,1,NA,1,1,6,2,NA,NA,0.9344348695217595
3,4,4,4,4,3,4,1,3,6,1,1,2,0.9060300869110625
4,4,4,4,4,2,4,3,4,2,2,3,3,1.0586712580499233
3,3,3,3,2,2,4,3,3,1,2,3,1,0.8568012377197383
4,4,4,4,4,1,4,NA,4,6,2,1,1,1.044284104038363
1,3,1,NA,3,1,3,1,1,3,2,2,NA,0.9312681654181775
1,3,1,NA,1,1,3,1,1,4,1,2,4,0.6488170802667873
2,3,3,3,3,1,3,1,2,4,2,2,5,1.075645043759247
4,4,3,4,4,2,4,4,4,4,2,3,3,0.8112735062590465
1,1,1,1,1,1,1,1,1,3,1,3,4,0.6733095377776115
3,4,3,1,3,1,3,2,2,2,2,3,1,0.9181352166932516
3,4,3,4,4,3,4,3,4,6,1,2,1,0.8498246916303929
1,NA,2,3,2,1,2,1,NA,6,2,1,NA,0.9158808900014945
3,3,3,3,3,1,3,1,3,4,2,3,NA,0.9880214692396244
3,3,1,3,3,2,3,1,3,4,1,3,3,1.2741515256731675
3,4,4,4,3,1,4,1,4,2,1,3,3,1.0407904280191038
NA,3,2,3,NA,1,2,2,3,6,1,2,2,1.025176129499408
3,2,2,3,2,2,3,2,3,2,2,3,3,1.1244252680375333
3,4,3,3,3,3,3,2,3,3,2,3,NA,1.2510382597347949
3,3,3,4,3,3,3,3,4,3,1,3,3,0.9219802251926167
1,3,1,3,4,1,4,1,NA,5,1,3,NA,1.0208424993465377
4,4,4,4,4,1,4,1,4,6,1,1,2,0.8093546549390416
3,1,3,2,3,2,3,3,3,2,1,3,6,0.8625137696825548
3,4,2,4,4,3,4,1,4,6,1,1,1,0.8349308806007019
3,3,2,3,3,1,4,NA,2,5,2,1,NA,1.0986556283913123
4,4,4,4,4,1,4,4,4,4,2,1,1,0.5548461037533111
3,4,3,4,3,2,4,1,3,5,2,2,3,0.738719134557833
3,4,4,3,3,3,3,2,4,6,2,2,2,0.8501107452209742
4,4,4,4,4,3,4,2,3,3,1,2,2,0.9872975258481501
3,4,3,4,4,3,4,1,3,6,2,1,1,1.044284104038363
NA,NA,NA,NA,NA,NA,NA,NA,NA,6,2,1,2,1.6263641936917228
4,4,4,3,2,2,2,3,2,2,2,3,5,2.053008342421111
3,3,2,4,3,2,4,2,3,6,2,1,1,1.044284104038363
4,4,4,4,4,2,4,3,4,3,2,3,1,0.6761493963641187
3,3,3,3,3,1,4,NA,3,4,1,1,2,1.0694118790507317
3,3,3,2,2,4,3,2,3,3,2,1,NA,0.9607898522721691
4,4,3,4,4,3,4,NA,4,6,1,1,2,1.0652588927745803
4,4,4,4,4,2,4,3,4,6,1,1,3,0.7268107727025425
1,2,1,1,1,1,1,1,1,4,2,1,NA,0.8625266867672567
NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,NA,NA,0.7993232294468198
